,accumulated_reward,epsilon,terminated,truncated,not_finalized,episode_steps,loss,accuracy
255,-21.0,0.8754156417535228,False,True,False,1,178.79408264160156,0.7890625
256,-68.0,0.8747155543074826,False,True,False,8,185.21676635742188,0.859375
257,-155.0,0.8725313875576373,False,True,False,25,155.52349853515625,0.84375
258,-44.0,0.8721824273510075,False,True,False,4,139.77001953125,0.859375
259,-21.0,0.8720952091082724,False,True,False,1,147.5953369140625,0.7734375
260,-21.0,0.8720079995873616,False,True,False,1,133.099609375,0.8125
261,-21.0,0.8719207987874029,False,True,False,1,162.1038055419922,0.796875
262,-43.0,0.8716592487045188,False,True,False,3,163.25897216796875,0.7890625
263,-32.0,0.8714849255713704,False,True,False,2,116.1251449584961,0.8984375
264,-22.0,0.8713106373011054,False,True,False,2,209.55589294433594,0.8046875
265,-32.0,0.8711363838867515,False,True,False,2,129.95388793945312,0.859375
266,-220.0,0.8685267606439339,False,True,True,30,120.77696228027344,0.8203125
267,-104.0,0.867311613222328,False,True,False,14,203.82586669921875,0.7734375
268,-32.0,0.8671381595727997,False,True,False,2,193.89105224609375,0.7734375
269,-21.0,0.8670514457568425,False,True,False,1,163.87374877929688,0.765625
270,-32.0,0.8668780441382056,False,True,False,2,110.16300201416016,0.8125
271,-21.0,0.8667913563337918,False,True,False,1,125.2100601196289,0.8359375
272,-31.0,0.8667046771981585,False,True,False,1,137.106201171875,0.765625
273,-21.0,0.8666180067304387,False,True,False,1,117.68943786621094,0.7734375
274,-44.0,0.8662714115213606,False,True,False,4,111.02533721923828,0.8125
275,-21.0,0.8661847843802084,False,True,False,1,141.12112426757812,0.828125
276,-21.0,0.8660981659017704,False,True,False,1,143.0481414794922,0.828125
277,-21.0,0.8660115560851802,False,True,False,1,179.12417602539062,0.8203125
278,-33.0,0.8657517785978354,False,True,False,3,102.92528533935547,0.8359375
279,-45.0,0.8653189892750572,False,True,False,5,160.42568969726562,0.7734375
280,-170.0,0.8627267929340104,False,False,True,30,131.5916748046875,0.796875
281,-40.0,0.8618644542646243,False,True,False,10,103.69126892089844,0.8203125
282,-21.0,0.8617782678191979,False,True,False,1,129.06124877929688,0.796875
283,-32.0,0.8616059207834167,False,True,False,2,140.44400024414062,0.8046875
284,-34.0,0.8612613301080122,False,True,False,4,116.31568145751953,0.78125
285,-163.0,0.8592826065153977,False,True,False,23,111.9856185913086,0.8359375
286,-22.0,0.8591107585869207,False,True,False,2,122.67027282714844,0.828125
287,-22.0,0.858938945026311,False,True,False,2,162.01809692382812,0.78125
288,-21.0,0.8588530511318083,False,True,False,1,139.92176818847656,0.7578125
289,-31.0,0.8587671658266951,False,True,False,1,232.17529296875,0.765625
